y_keff_inv,y_Mpc_over_h,A_y,dA_dy
0.40040040040040037,0.2669336002669336,0.41140316174702435,1.027473224341723
0.41041041041041043,0.27360694027360694,0.42168817761258837,1.0274729458751366
0.42042042042042044,0.2802802802802803,0.4319731906991196,1.0274726690947196
0.43043043043043044,0.28695362028695365,0.4422582010233557,1.0274723939599786
0.44044044044044045,0.29362696029362695,0.4525432086015924,1.027472120431054
0.45045045045045046,0.3003003003003003,0.4628282134496127,1.0274718484688177
0.46046046046046046,0.30697364030697366,0.4731132155830381,1.0274715780343695
0.47047047047047047,0.31364698031364696,0.48339821501685193,1.0274713090897032
0.4804804804804805,0.3203203203203203,0.49368321176583324,1.0274710415970962
0.4904904904904905,0.3269936603269937,0.5039682058443542,1.0274707755193873
0.5005005005005005,0.33366700033366703,0.514253197266305,1.0274705108200712
0.5105105105105106,0.3403403403403404,0.5245381860454259,1.027470247462846
0.5205205205205206,0.3470136803470137,0.5348231721948632,1.0274699854122042
0.5305305305305306,0.35368702035368704,0.5451081557275693,1.0274697246328954
0.5405405405405406,0.3603603603603604,0.5553931366561198,1.0274694650901635
0.5505505505505506,0.3670337003670337,0.5656781149926352,1.0274692067498425
0.5605605605605606,0.37370704037370706,0.5759630907490996,1.027468949577944
0.5705705705705706,0.3803803803803804,0.5862480639369388,1.0274686935411852
0.5805805805805806,0.3870537203870537,0.5965330345673959,1.0274684386065165
0.5905905905905906,0.39372706039372707,0.6068180026513631,1.027468184741321
0.6006006006006006,0.4004004004004004,0.6171029681993031,1.02746793191351
0.6106106106106106,0.4070737404070737,0.6273879312215505,1.0274676800911509
0.6206206206206206,0.4137470804137471,0.6376728917279176,1.0274674292429349
0.6306306306306306,0.42042042042042044,0.6479578497280408,1.0274671793377639
0.6406406406406406,0.42709376042709374,0.6582428052312306,1.0274669303449173
0.6506506506506506,0.4337671004337671,0.6685277582463895,1.0274666822341467
0.6606606606606606,0.44044044044044045,0.6788127087822999,1.0274664349753377
0.6706706706706707,0.44711378044711375,0.6890976568472534,1.0274661885389278
0.6806806806806807,0.4537871204537871,0.6993826024493718,1.0274659428955422
0.6906906906906907,0.46046046046046046,0.7096675455964727,1.0274656980161345
0.7007007007007007,0.46713380046713376,0.7199524862959847,1.0274654538720762
0.7107107107107107,0.4738071404738071,0.7302374245552247,1.0274652104348598
0.7207207207207207,0.4804804804804805,0.7405223603810441,1.0274649676764558
0.7307307307307307,0.4871538204871538,0.7508072937801321,1.0274647255690044
0.7407407407407407,0.49382716049382713,0.7610922247588919,1.0274644840849314
0.7507507507507507,0.5005005005005004,0.7713771533233543,1.027464243197029
0.7607607607607607,0.5071738405071738,0.7816620794794453,1.0274640028781945
0.7707707707707707,0.5138471805138471,0.7919470032326494,1.0274637631017425
0.7807807807807807,0.5205205205205204,0.8022319245882928,1.027463523841137
0.7907907907907907,0.5271938605271939,0.8125168435514336,1.0274632850700873
0.8008008008008007,0.5338672005338672,0.8228017601267722,1.0274630467626247
0.8108108108108109,0.5405405405405406,0.8330866743189086,1.0274628088928688
0.8208208208208209,0.5472138805472139,0.8433715861320223,1.0274625714353012
0.8308308308308309,0.5538872205538873,0.8536564955701398,1.0274623343645344
0.8408408408408409,0.5605605605605606,0.8639414026370342,1.0274620976553892
0.8508508508508509,0.5672339005672339,0.8742263073361307,1.027461861282966
0.8608608608608609,0.5739072405739073,0.8845112096707624,1.0274616252224416
0.8708708708708709,0.5805805805805806,0.8947961096438584,1.0274613894493003
0.8808808808808809,0.5872539205872539,0.9050810072581977,1.0274611539391412
0.8908908908908909,0.5939272605939273,0.9153659025163193,1.0274609186677388
0.9009009009009009,0.6006006006006006,0.9256507954204257,1.0274606836111078
0.9109109109109109,0.6072739406072739,0.9359356859726292,1.0274604487453254
0.9209209209209209,0.6139472806139473,0.9462205741746568,1.0274602140467313
0.9309309309309309,0.6206206206206206,0.9565054600280842,1.0274599794917596
