y_keff_inv,y_Mpc_over_h,r_y,dr_dy,m_r_eff_hMpc
3.033033033033033,2.0220220220220217,1.0311383955743876,0.015545218444201097,1.984313483298443
3.043043043043043,2.0286953620286954,1.0312943538395767,0.015615308348217328,1.984313483298443
3.053053053053053,2.0353687020353686,1.0314510156660723,0.015685789790904587,1.984313483298443
3.063063063063063,2.0420420420420418,1.0316083849769482,0.015756664156422007,1.984313483298443
3.073073073073073,2.0487153820487154,1.031766465712865,0.01582793284397592,1.984313483298443
3.083083083083083,2.0553887220553886,1.031925261830457,0.01589959726638527,1.984313483298443
3.093093093093093,2.0620620620620618,1.0320847772935187,0.01597165884249358,1.984313483298443
3.103103103103103,2.0687354020687354,1.0322450160896703,0.0160441190110988,1.984313483298443
3.113113113113113,2.0754087420754086,1.0324059822128264,0.016116979216243825,1.984313483298443
3.123123123123123,2.082082082082082,1.032567679675082,0.016190240916942614,1.984313483298443
3.133133133133133,2.0887554220887554,1.0327301125053614,0.016263905586020852,1.984313483298443
3.143143143143143,2.0954287620954286,1.0328932847399355,0.01633797470226097,1.984313483298443
3.153153153153153,2.102102102102102,1.0330572004399186,0.016412449764505378,1.984313483298443
3.163163163163163,2.1087754421087754,1.0332218636730757,0.016487332276940696,1.984313483298443
3.173173173173173,2.1154487821154486,1.0333872785259302,0.016562623758663783,1.984313483298443
3.183183183183183,2.122122122122122,1.0335534491027103,0.016638325742799286,1.984313483298443
3.193193193193193,2.1287954621287954,1.0337203795151702,0.016714439768369012,1.984313483298443
3.203203203203203,2.1354688021354686,1.0338880739009295,0.01679096739458051,1.984313483298443
3.2132132132132134,2.1421421421421423,1.0340565364046246,0.016867910186094327,1.984313483298443
3.2232232232232234,2.1488154821488155,1.0342257711902194,0.016945269722434996,1.984313483298443
3.2332332332332334,2.155488822155489,1.0343957824402745,0.017023047597388007,1.984313483298443
3.2432432432432434,2.1621621621621623,1.0345665743450525,0.017101245410584436,1.984313483298443
3.2532532532532534,2.1688355021688355,1.034738151121706,0.017179864781986603,1.984313483298443
3.2632632632632634,2.175508842175509,1.0349105169947834,0.017258907337128388,1.984313483298443
